ID	baseMean	baseMean.untrt	baseMean.C15Dx	C15Dx/untrt	log2(C15Dx/untrt)	pval	padj	untrt_1	untrt_2	C15Dx_1	C15Dx_2	untrt_1_norm	untrt_2_norm	C15Dx_1_norm	C15Dx_2_norm
ENSMUSG00000001053	41.77548634	34.18952223	49.36145046	1.443759586	0.529830526	0.11855837	0.292991957	28	36	68	41	30.89	37.48	55.19	43.54
ENSMUSG00000001054	1750.439381	1586.571927	1914.306835	1.206567948	0.270909164	0.000261847	0.001351426	1382	1583	2331	1824	1524.87	1648.27	1891.71	1936.9
ENSMUSG00000001056	10415.37161	10632.71784	10198.02538	0.959117465	-0.060220579	0.272848691	0.554286421	9505	10351	12529	9632	10487.64	10777.8	10167.86	10228.19
ENSMUSG00000001062	616.3065032	525.5469981	707.0660082	1.345390633	0.428025119	2.08E-05	0.000130795	477	504	892	650	526.31	524.78	723.9	690.23
ENSMUSG00000001065	1169.771377	1127.057126	1212.485629	1.075797846	0.105407006	0.230467522	0.491796582	986	1120	1448	1177	1087.93	1166.18	1175.12	1249.85
ENSMUSG00000001076	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000001082	2077.89663	2125.725246	2030.068013	0.95500019	-0.066427075	0.457451672	0.796201168	1811	2164	2526	1893	1998.22	2253.23	2049.97	2010.17
ENSMUSG00000001089	815.8198072	873.9687787	757.6708356	0.866931238	-0.206010526	0.074730148	0.201910346	833	796	984	675	919.12	828.82	798.56	716.78
ENSMUSG00000001095	0.733834948	0	1.467669895	Inf	Inf	0.516046557	0.855275759	0	0	1	2	0	0	0.81	2.12
ENSMUSG00000001098	1635.186927	1564.07641	1706.297443	1.090929722	0.125558166	0.269265012	0.549477261	1412	1508	1961	1715	1557.97	1570.18	1591.44	1821.15
ENSMUSG00000001100	3931.841063	3867.882527	3995.799599	1.033071602	0.046940251	0.472215398	0.812623853	3358	3871	4917	3768	3705.15	4030.61	3990.37	4001.23
ENSMUSG00000001103	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000001105	1962.338648	1944.069851	1980.607445	1.018794383	0.026862911	0.69604729	1	1695	1938	2480	1835	1870.23	2017.91	2012.63	1948.58
ENSMUSG00000001119	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001120	424.9179771	458.2947662	391.5411881	0.854343573	-0.227111731	0.041141509	0.122288735	407	449	452	392	449.08	467.51	366.82	416.26
ENSMUSG00000001123	2670.829992	2203.225279	3138.434705	1.424472901	0.510428176	2.39E-14	3.60E-13	2060	2049	3809	3000	2272.96	2133.49	3091.18	3185.69
ENSMUSG00000001127	3387.36416	3339.80988	3434.918441	1.028477238	0.040509865	0.55482079	0.892282023	2917	3324	4206	3255	3218.56	3461.06	3413.36	3456.47
ENSMUSG00000001128	133.1683575	138.2343583	128.1023567	0.926704173	-0.109819226	0.670486805	0.980762763	126	132	177	106	139.03	137.44	143.64	112.56
ENSMUSG00000001131	6.017088577	4.320301343	7.71387581	1.785494853	0.836323975	0.72309604	1	5	3	2	13	5.52	3.12	1.62	13.8
ENSMUSG00000001134	1288.471588	1357.657599	1219.285578	0.898080325	-0.155083608	0.204006339	0.447556137	1186	1351	1610	1066	1308.61	1406.71	1306.59	1131.98
ENSMUSG00000001138	666.3078177	812.9720906	519.6435448	0.639189894	-0.645683495	4.59E-11	5.52E-10	713	806	629	498	786.71	839.23	510.46	528.82
ENSMUSG00000001143	883.8615969	820.1440662	947.5791276	1.155381312	0.208369065	0.019927248	0.065855353	726	806	1172	889	801.05	839.23	951.13	944.03
ENSMUSG00000001150	5736.268886	4975.022777	6497.514995	1.306027185	0.385184927	4.99E-11	5.98E-10	4524	4762	8167	5996	4991.7	4958.35	6627.9	6367.13
ENSMUSG00000001151	4753.188303	4688.086722	4818.289883	1.027773198	0.039521935	0.490386726	0.833488971	4354	4391	5977	4507	4804.12	4572.05	4850.61	4785.97
ENSMUSG00000001155	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000001156	13176.25636	15385.40786	10967.10486	0.712825098	-0.488379961	7.96E-19	1.60E-17	13827	14900	13477	10356	15256.45	15514.37	10937.21	10997
ENSMUSG00000001157	1186.970103	1097.381992	1276.558214	1.163276073	0.218193523	0.00958184	0.034519875	986	1063	1513	1248	1087.93	1106.83	1227.87	1325.25
ENSMUSG00000001158	2371.309452	2538.94239	2203.676514	0.867950577	-0.204315199	0.016927236	0.05714833	2426	2306	2700	2087	2676.8	2401.08	2191.17	2216.18
ENSMUSG00000001166	48.06484561	54.01166147	42.11802976	0.779795115	-0.358832978	0.301345212	0.596539531	46	55	58	35	50.76	57.27	47.07	37.17
ENSMUSG00000001168	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001173	464.7894586	634.4251095	295.1538076	0.465230337	-1.103982918	2.68E-22	6.58E-21	563	622	344	293	621.2	647.65	279.17	311.14
ENSMUSG00000001175	15372.19345	14387.97967	16356.40723	1.13681056	0.184991861	0.002247534	0.009570442	13444	13390	19609	15820	14833.85	13942.11	15913.61	16799.21
ENSMUSG00000001211	1129.433865	1457.840602	801.0271282	0.549461393	-0.863909978	1.36E-25	3.86E-24	1277	1447	960	775	1409.02	1506.66	779.08	822.97
ENSMUSG00000001225	3.914515352	6.892309255	0.936721449	0.135908215	-2.879295431	0.042024502	0.1244505	4	9	1	1	4.41	9.37	0.81	1.06
ENSMUSG00000001227	181.8240462	147.2091331	216.4389592	1.47028214	0.556093028	0.00130131	0.005868322	130	145	256	212	143.44	150.98	207.76	225.12
ENSMUSG00000001228	8366.87425	9896.09705	6837.65145	0.69094426	-0.533358766	6.33E-21	1.45E-19	8870	9609	8351	6496	9786.99	10005.21	6777.22	6898.08
ENSMUSG00000001229	4394.281259	3851.788768	4936.773749	1.281683406	0.35803994	5.69E-09	5.62E-08	3527	3661	6023	4695	3891.62	3811.95	4887.94	4985.61
ENSMUSG00000001240	4.309438786	4.871991777	3.746885795	0.769066527	-0.378819693	0.837290933	1	6	3	4	4	6.62	3.12	3.25	4.25
ENSMUSG00000001247	5.293210936	4.840917734	5.745504137	1.186862585	0.24715291	0.951677921	1	5	4	5	7	5.52	4.16	4.06	7.43
ENSMUSG00000001248	1264.616606	1180.206356	1349.026856	1.143043205	0.192879936	0.03015524	0.094003282	1021	1185	1600	1318	1126.55	1233.86	1298.47	1399.58
ENSMUSG00000001249	5.938628022	7.443999689	4.433256355	0.595547628	-0.747711206	0.514517976	0.855197852	5	9	7	3	5.52	9.37	5.68	3.19
ENSMUSG00000001260	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001270	118.5719576	192.40139	44.74252532	0.232547828	-2.10440063	2.16E-21	5.04E-20	177	182	54	43	195.3	189.5	43.82	45.66
ENSMUSG00000001280	7198.629688	6894.52128	7502.738096	1.088217411	0.121966816	0.032634933	0.100705955	6400	6461	9256	7057	7061.64	6727.41	7511.67	7493.81
ENSMUSG00000001281	514.1339082	579.1934134	449.0744031	0.775344458	-0.367090704	0.000824885	0.003874573	528	553	565	414	582.59	575.8	458.52	439.63
ENSMUSG00000001285	2507.72026	2374.461208	2640.979311	1.112243612	0.153472813	0.023983775	0.077460809	2092	2344	3253	2488	2308.27	2440.65	2639.96	2642
ENSMUSG00000001288	78.72477968	111.3645396	46.08501977	0.413821311	-1.272920152	6.89E-07	5.32E-06	99	109	56	44	109.23	113.49	45.45	46.72
ENSMUSG00000001289	1795.893186	2215.377753	1376.408619	0.621297482	-0.686643889	2.26E-10	2.56E-09	2116	2013	1763	1245	2334.75	2096	1430.76	1322.06
ENSMUSG00000001300	21.24067537	22.02890098	20.45244976	0.928437137	-0.107123864	0.808821894	1	22	19	19	24	24.27	19.78	15.42	25.49
ENSMUSG00000001305	3029.5003	3112.027483	2946.973117	0.946962433	-0.078620901	0.588730904	0.923539674	3059	2736	3714	2712	3375.24	2848.81	3014.08	2879.86
ENSMUSG00000001313	1538.498185	844.2554328	2232.740937	2.644627266	1.403064403	3.83E-72	3.90E-70	748	829	2752	2102	825.33	863.18	2233.37	2232.11
ENSMUSG00000001323	556.0867036	420.1731158	692.0002914	1.646940904	0.719788789	4.91E-07	3.86E-06	420	362	813	682	463.42	376.93	659.79	724.21
ENSMUSG00000001333	3.996861935	1.561849173	6.431874697	4.118115121	2.041984161	0.141646004	0.3371983	0	3	8	6	0	3.12	6.49	6.37
ENSMUSG00000001334	27.75500047	19.72891711	35.78108384	1.813636483	0.858885317	0.048540574	0.140777826	15	22	45	33	16.55	22.91	36.52	35.04
ENSMUSG00000001348	2870.797201	558.1823135	5183.412088	9.286234914	3.215093777	0	0	522	519	6288	4957	575.96	540.4	5103	5263.82
ENSMUSG00000001349	2.164864074	2.175687693	2.154040455	0.990050393	-0.014426135	1	1	3	1	4	1	3.31	1.04	3.25	1.06
ENSMUSG00000001366	5188.830489	6161.942641	4215.718338	0.684154103	-0.547606773	8.82E-20	1.89E-18	5560	5944	5247	3930	6134.8	6189.09	4258.18	4173.25
ENSMUSG00000001376	2088.778058	1853.365945	2324.19017	1.254037378	0.32658035	2.95E-06	2.10E-05	1708	1750	2874	2181	1884.57	1822.16	2332.38	2316
ENSMUSG00000001379	897.6316242	750.2734677	1044.989781	1.392811856	0.478000388	1.01E-05	6.66E-05	622	782	1310	967	686.3	814.24	1063.13	1026.85
ENSMUSG00000001380	9290.270705	8777.570506	9802.970904	1.116820525	0.159397361	0.004353372	0.017231061	8058	8321	12139	9186	8891.04	8664.1	9851.36	9754.58
ENSMUSG00000001383	5564.837202	5311.159136	5818.515269	1.095526442	0.131624306	0.02452558	0.07897746	4937	4970	7195	5460	5447.39	5174.93	5839.07	5797.96
ENSMUSG00000001403	9505.781119	10227.87641	8783.685828	0.858798589	-0.219608274	7.52E-05	0.000428435	8992	10117	10700	8366	9921.6	10534.15	8683.54	8883.83
ENSMUSG00000001415	6759.606158	6821.209609	6698.002706	0.981937675	-0.026296637	0.649686443	0.962787863	6135	6601	8262	6301	6769.24	6873.18	6704.99	6691.01
ENSMUSG00000001416	21823.11624	21456.7892	22189.44328	1.03414556	0.048439265	0.378947499	0.700456239	19036	21042	27320	20913	21003.96	21909.62	22171.44	22207.45
ENSMUSG00000001417	1.410287139	1.072306825	1.748267453	1.630379862	0.705208137	0.89337123	1	1	1	3	1	1.1	1.04	2.43	1.06
ENSMUSG00000001418	2148.065619	1814.157713	2481.973524	1.368113426	0.452187845	1.70E-09	1.77E-08	1552	1840	3009	2375	1712.45	1915.87	2441.94	2522.01
ENSMUSG00000001419	2370.005027	2772.435273	1967.574782	0.709691873	-0.494735309	2.04E-08	1.89E-07	2384	2799	2389	1880	2630.46	2914.41	1938.78	1996.37
ENSMUSG00000001420	32.51252361	26.86981871	38.15522851	1.420003199	0.505894179	0.219791107	0.474172691	27	23	43	39	29.79	23.95	34.9	41.41
ENSMUSG00000001424	6012.911685	5861.35542	6164.46795	1.051713726	0.07274206	0.220946826	0.475878425	5202	5746	7604	5799	5739.79	5982.92	6171	6157.94
ENSMUSG00000001435	2516.304699	795.9858363	4236.623562	5.322486116	2.412100281	9.76E-238	1.45E-234	736	749	5203	4003	812.09	779.88	4222.47	4250.77
ENSMUSG00000001436	3234.107722	3491.829361	2976.386083	0.852385892	-0.230421381	0.010046655	0.03595135	2984	3545	3619	2840	3292.49	3691.17	2936.98	3015.79
ENSMUSG00000001440	32153.76654	33377.88452	30929.64857	0.926650955	-0.109902079	0.040302888	0.120236261	30664	31618	38168	29084	33834.07	32921.7	30975.09	30884.21
ENSMUSG00000001441	4020.833963	3357.804779	4683.863147	1.394918244	0.480180569	1.13E-14	1.74E-13	3094	3171	5736	4438	3413.86	3301.75	4655.03	4712.7
ENSMUSG00000001444	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001445	2839.521294	2868.421766	2810.620822	0.979849217	-0.029368336	0.626945525	0.953976704	2541	2817	3429	2673	2803.69	2933.15	2782.79	2838.45
ENSMUSG00000001467	12985.16831	14124.80855	11845.52807	0.838632823	-0.253888799	5.31E-06	3.64E-05	12866	13497	14807	10994	14196.1	14053.52	12016.56	11674.49
ENSMUSG00000001472	8883.946972	8929.614429	8838.279514	0.989771684	-0.014832325	0.771534109	1	7975	8701	10828	8371	8799.46	9059.77	8787.42	8889.14
ENSMUSG00000001473	133.8493527	109.6473202	158.0513852	1.44145233	0.527523127	0.008279574	0.030322443	94	111	188	154	103.72	115.58	152.57	163.53
ENSMUSG00000001482	1463.426777	1463.209778	1463.643775	1.000296606	0.000427848	0.943141089	1	1299	1434	1749	1420	1433.29	1493.13	1419.39	1507.89
ENSMUSG00000001493	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001494	0.265474223	0	0.530948447	Inf	Inf	1	1	0	0	0	1	0	0	0	1.06
ENSMUSG00000001496	0.723502892	1.041232782	0.405773002	0.389704405	-1.359547855	0.936078294	1	0	2	1	0	0	2.08	0.81	0
ENSMUSG00000001497	34.12571024	29.69041897	38.56100151	1.298769194	0.37714507	0.345570415	0.659650305	34	21	44	39	37.51	21.87	35.71	41.41
ENSMUSG00000001504	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001506	3.466857677	6.402766907	0.530948447	0.082924844	-3.592051798	0.026216171	0.083605284	5	7	0	1	5.52	7.29	0	1.06
ENSMUSG00000001507	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001508	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001510	0.536153412	1.072306825	0	0	#NAME?	0.637402555	0.953976704	1	1	0	0	1.1	1.04	0	0
ENSMUSG00000001517	3069.472759	3241.973219	2896.972298	0.893583044	-0.162326284	0.011919578	0.041804022	2868	3188	3579	2721	3164.5	3319.45	2904.52	2889.42
ENSMUSG00000001518	1089.564839	1136.156197	1042.973482	0.917984239	-0.12345871	0.121702254	0.298791687	994	1129	1254	1006	1096.76	1175.55	1017.68	1068.27
ENSMUSG00000001520	73.41968957	70.12733789	76.71204126	1.093896383	0.129476088	0.593210889	0.927463869	62	69	104	65	68.41	71.85	84.4	69.02
ENSMUSG00000001521	631.2002719	618.9543457	643.4461981	1.039569724	0.055986523	0.635384429	0.953976704	551	605	764	628	607.96	629.95	620.02	666.87
ENSMUSG00000001524	1095.134204	1347.835678	842.4327295	0.625026287	-0.678011227	2.36E-16	4.05E-15	1205	1312	994	827	1329.57	1366.1	806.68	878.19
ENSMUSG00000001525	49378.17503	54412.4451	44343.90495	0.814958873	-0.295200839	1.72E-08	1.60E-07	48795	52808	54139	42143	53839.47	54985.42	43936.29	44751.52
ENSMUSG00000001542	10784.68024	10887.49543	10681.86505	0.98111316	-0.02750855	0.666322053	0.976663254	10282	10017	12952	10220	11344.96	10430.03	10511.14	10852.59
ENSMUSG00000001552	36.2372911	43.74706152	28.72752069	0.65667315	-0.606752628	0.127286837	0.309612603	34	48	25	35	37.51	49.98	20.29	37.17
ENSMUSG00000001555	2.008989336	0.551690434	3.466288237	6.283031251	2.651460756	0.276949318	0.560321655	1	0	2	5	1.1	0	1.62	5.31
ENSMUSG00000001558	12.25094593	8.547380557	15.9545113	1.866596578	0.900410156	0.181191848	0.408103903	7	9	21	14	7.72	9.37	17.04	14.87
ENSMUSG00000001566	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001569	3593.56591	3517.889236	3669.242584	1.04302391	0.06077223	0.295421442	0.588184296	3253	3310	4633	3370	3589.3	3446.48	3759.89	3578.59
ENSMUSG00000001576	2330.622133	2497.061286	2164.18298	0.866691976	-0.206408747	0.002293767	0.009735392	2251	2411	2638	2060	2483.71	2510.41	2140.86	2187.51
ENSMUSG00000001583	104.0160993	148.9885006	59.04369794	0.396297014	-1.335345997	2.21E-09	2.27E-08	137	141	67	60	151.16	146.81	54.37	63.71
ENSMUSG00000001588	1037.448746	856.5016338	1218.395858	1.422526017	0.508455039	1.78E-09	1.84E-08	740	861	1545	1114	816.5	896.5	1253.84	1182.95
ENSMUSG00000001604	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001622	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001627	3196.122216	3741.085435	2651.158997	0.708660372	-0.496833718	2.56E-14	3.83E-13	3332	3655	3388	2404	3676.47	3805.71	2749.52	2552.8
ENSMUSG00000001630	885.7575312	900.3026964	871.212366	0.967688278	-0.047385709	0.587943989	0.923118707	826	854	1061	830	911.39	889.21	861.05	881.37
ENSMUSG00000001632	2696.438482	2779.792684	2613.08428	0.940028476	-0.089223634	0.161427697	0.374842724	2537	2651	3145	2518	2799.28	2760.31	2552.31	2673.86
ENSMUSG00000001642	1587.263464	1519.808732	1654.718195	1.088767396	0.122695769	0.106689933	0.26931691	1378	1459	2021	1572	1520.46	1519.16	1640.13	1669.3
ENSMUSG00000001655	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001656	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001657	1.447005784	2.082465564	0.811546004	0.389704405	-1.359547855	0.777796742	1	0	4	2	0	0	4.16	1.62	0
ENSMUSG00000001661	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001663	297.7228233	481.9553068	113.4903399	0.235478971	-2.086329864	1.18E-45	6.92E-44	448	451	158	93	494.31	469.6	128.22	98.76
ENSMUSG00000001665	8.795894996	10.75414229	6.837647699	0.635815253	-0.653320469	0.454295762	0.792833286	11	9	9	6	12.14	9.37	7.3	6.37
ENSMUSG00000001666	851.973758	990.0657292	713.8817868	0.721044841	-0.471839112	1.48E-07	1.25E-06	900	948	863	685	993.04	987.09	700.36	727.4
ENSMUSG00000001670	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001672	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000001674	6475.381326	6512.617542	6438.14511	0.9885649	-0.016592412	0.73643041	1	5955	6199	7776	6183	6570.63	6454.6	6310.58	6565.71
ENSMUSG00000001687	2151.230216	1729.615624	2572.844808	1.487524032	0.572912977	2.10E-16	3.61E-15	1579	1649	3195	2404	1742.24	1716.99	2592.89	2552.8
ENSMUSG00000001700	122.5920692	49.20181778	195.9823207	3.983233335	1.993939994	8.07E-20	1.73E-18	42	50	254	175	46.34	52.06	206.13	185.83
ENSMUSG00000001707	4462.38744	4527.264635	4397.510244	0.97133934	-0.041952701	0.452704544	0.790760094	4121	4329	5292	4238	4547.03	4507.5	4294.7	4500.32
ENSMUSG00000001729	9418.114872	8777.991772	10058.23797	1.145847277	0.196414769	0.000526081	0.002557781	7837	8556	12369	9491	8647.2	8908.79	10038.01	10078.46
ENSMUSG00000001739	51.77311894	67.92057615	35.62566172	0.524519428	-0.930931885	0.002626224	0.010962822	58	69	42	35	64	71.85	34.08	37.17
ENSMUSG00000001741	43.35688292	66.26550485	20.44826099	0.308580777	-1.696279901	1.02E-05	6.68E-05	55	69	36	11	60.69	71.85	29.22	11.68
ENSMUSG00000001750	1446.459852	1124.236526	1768.683179	1.573230489	0.653730051	4.34E-17	7.84E-16	979	1122	2154	1685	1080.21	1168.26	1748.07	1789.3
ENSMUSG00000001751	181.7587762	163.6589817	199.8585707	1.221189138	0.288286662	0.099154215	0.254127704	140	166	240	193	154.47	172.84	194.77	204.95
ENSMUSG00000001755	1475.249797	1419.929332	1530.570262	1.077920026	0.108250144	0.187836405	0.420108556	1213	1442	1893	1436	1338.4	1501.46	1536.26	1524.88
ENSMUSG00000001761	1312.294368	1291.51639	1333.072345	1.032176095	0.045689124	0.640465849	0.953976704	1135	1278	1579	1304	1252.34	1330.7	1281.43	1384.71
ENSMUSG00000001763	8623.785392	8725.488968	8522.081815	0.976688166	-0.034030079	0.52078529	0.859615773	7605	8701	10457	8059	8391.21	9059.77	8486.34	8557.83
ENSMUSG00000001767	3971.22894	3938.753623	4003.704257	1.016490149	0.023596234	0.65519981	0.966223266	3712	3632	5032	3695	4095.75	3781.76	4083.7	3923.71
ENSMUSG00000001768	17.90439279	24.66305697	11.14572861	0.451919996	-1.145860702	0.042897887	0.126639877	23	23	17	8	25.38	23.95	13.8	8.5
ENSMUSG00000001773	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001774	4862.551695	4708.887946	5016.215443	1.065265409	0.09121292	0.109548527	0.274631245	4370	4414	6330	4610	4821.77	4596	5137.09	4895.34
ENSMUSG00000001783	6859.905634	7013.360388	6706.45088	0.956239307	-0.064556384	0.287685284	0.576390158	6572	6507	8326	6268	7251.42	6775.3	6756.93	6655.97
ENSMUSG00000001785	4346.526045	4175.687577	4517.364513	1.081825311	0.113467558	0.059863123	0.168219742	3831	3961	5607	4223	4227.05	4124.32	4550.34	4484.39
ENSMUSG00000001786	3585.653273	4520.877657	2650.428888	0.586264237	-0.770377043	1.05E-33	4.21E-32	4083	4357	3309	2463	4505.1	4536.65	2685.41	2615.45
ENSMUSG00000001794	7716.930634	8208.093031	7225.768238	0.88032241	-0.183896101	0.01086497	0.038547734	7139	8201	8631	7013	7877.04	8539.15	7004.45	7447.08
ENSMUSG00000001802	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001804	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001815	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001819	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001823	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000001827	0.463194697	0.520616391	0.405773002	0.779408811	-0.359547855	1	1	0	1	1	0	0	1.04	0.81	0
ENSMUSG00000001829	1487.773056	1542.68478	1432.861331	0.928810182	-0.106544307	0.135103208	0.325097916	1377	1504	1698	1401	1519.36	1566.01	1378.01	1487.72
ENSMUSG00000001833	6799.603932	6583.504428	7015.703436	1.065648776	0.091732023	0.200224975	0.440943068	6276	5995	8744	6531	6924.82	6242.19	7096.16	6935.25
ENSMUSG00000001844	1060.353033	1100.731355	1019.97471	0.926633647	-0.109929025	0.275431957	0.558115658	943	1115	1302	926	1040.49	1160.97	1056.63	983.32
ENSMUSG00000001847	9792.387203	11155.98828	8428.786122	0.755539169	-0.404421544	7.36E-13	1.00E-11	9959	10875	10477	7868	10988.57	11323.41	8502.57	8355
ENSMUSG00000001855	3987.583979	3990.652754	3984.515203	0.998462018	-0.002220547	0.936961102	1	3623	3826	4829	3814	3997.55	3983.76	3918.96	4050.07
ENSMUSG00000001864	3.383527967	5.299386039	1.467669895	0.276950931	-1.852297708	0.189665811	0.423058505	3	7	1	2	3.31	7.29	0.81	2.12
ENSMUSG00000001865	1515.380961	2592.923987	437.8379345	0.168858762	-2.566111053	1.84E-208	1.91E-205	2337	2504	536	415	2578.6	2607.25	434.99	440.69
ENSMUSG00000001870	1214.595295	1018.986939	1410.203651	1.38392711	0.46876796	6.17E-09	6.07E-08	926	976	1756	1314	1021.73	1016.24	1425.07	1395.33
ENSMUSG00000001891	1375.93207	1224.263654	1527.600487	1.24777084	0.319352999	3.60E-05	0.000217454	1132	1152	1904	1422	1249.03	1199.5	1545.18	1510.02
ENSMUSG00000001901	252.4516793	289.5304851	215.3728736	0.743869419	-0.426878707	0.009651112	0.034739322	287	252	273	197	316.67	262.39	221.55	209.19
ENSMUSG00000001909	4638.605914	4605.201723	4672.010104	1.014507156	0.020779042	0.724444678	1	4116	4484	5801	4366	4541.52	4668.89	4707.78	4636.24
ENSMUSG00000001910	5020.392628	5218.918327	4821.86693	0.923920749	-0.114158988	0.047824919	0.139032151	4733	5009	5783	4662	5222.3	5215.54	4693.17	4950.56
ENSMUSG00000001911	959.5621296	878.4602397	1040.664019	1.184645556	0.244455472	0.005754037	0.02210963	810	829	1247	1007	893.74	863.18	1012	1069.33
ENSMUSG00000001918	11085.66846	12324.47922	9846.857707	0.798967448	-0.32379137	0.000821876	0.003863934	10670	12366	11483	9770	11773.07	12875.88	9318.98	10374.73
ENSMUSG00000001924	22216.39385	23564.52416	20868.26353	0.88557967	-0.175305992	0.001100614	0.005027285	21089	22915	25769	19610	23269.2	23859.85	20912.73	20823.8
ENSMUSG00000001930	1903.933822	3114.640731	693.2269132	0.222570426	-2.16766619	9.67E-158	5.29E-155	2741	3078	905	614	3024.37	3204.91	734.45	652
ENSMUSG00000001942	904.3953613	480.2070133	1328.583709	2.766689516	1.468160751	1.30E-57	1.02E-55	442	454	1670	1226	487.69	472.72	1355.28	1301.89
ENSMUSG00000001943	14.90917349	8.057838209	21.76050877	2.700539302	1.433247545	0.017504983	0.058774203	8	7	34	15	8.83	7.29	27.59	15.93
ENSMUSG00000001946	353.8072786	492.1811903	215.4333669	0.4377115	-1.191947808	3.87E-20	8.47E-19	442	477	281	191	487.69	496.67	228.04	202.82
ENSMUSG00000001948	201.0759194	70.18948597	331.9623529	4.729516797	2.241692795	3.08E-36	1.37E-34	64	67	402	318	70.62	69.76	326.24	337.68
